Prospect ID,Company,Lead Number,Mobile Number,Lead Source,Lead Origin,Country,Job Title,Lead Stage,Engagement Score,Website,TotalVisits,Page Views Per Visit,Average Time Per Visit,Industry,Source Campaign,Last Activity,Lead Type,Lead Score
2442,142,590095,28,7,0,27,1,7,0,20,13.0,2.17,301.5,0.0,19,12,2,49.05050000000001
7777,142,590089,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
6420,142,590082,28,3,0,12,1,7,30,20,2.0,1.0,0.0,0.0,13,5,2,10.45
1859,142,590078,28,1,1,12,1,0,0,20,14.0,2.33,223.56,0.0,19,10,2,36.883500000000005
5180,142,590066,28,3,0,12,1,7,0,20,2.0,1.0,0.0,0.0,13,12,2,1.45
5695,142,590065,28,3,1,12,1,8,0,20,5.0,5.0,35.75,0.0,12,12,2,8.112499999999999
1982,142,590061,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
6160,142,590059,28,1,1,12,1,8,0,20,3.0,3.0,10.0,0.0,19,12,2,3.55
2594,142,590049,28,1,1,12,1,2,0,20,2.0,2.0,5.0,0.0,19,5,2,1.8499999999999999
3552,142,590031,28,1,1,33,1,2,0,20,2.0,2.0,7.0,0.0,19,5,2,2.15
783,142,590004,28,7,0,12,1,2,0,20,1.0,1.0,0.0,0.0,19,1,2,0.75
5694,142,590001,28,6,0,37,1,6,0,20,0.0,0.0,0.0,0.0,19,9,2,0.8
1698,142,589996,28,1,1,12,1,2,0,20,2.0,2.0,5.0,0.0,19,5,2,1.8499999999999999
4617,142,589992,28,1,1,12,1,8,0,20,6.0,3.0,100.0,0.0,19,5,2,17.65
99,142,589957,28,3,0,37,1,7,0,20,3.0,3.0,221.5,0.0,13,12,2,35.175000000000004
7704,142,589955,28,1,1,12,1,8,0,20,2.0,2.0,10.0,0.0,19,12,2,3.2
6936,142,589943,28,6,0,37,1,5,0,20,0.0,0.0,0.0,0.0,19,9,2,0.7
8462,142,589941,28,1,1,12,1,6,0,20,2.0,2.0,58.0,0.0,19,1,2,10.199999999999998
2111,142,589932,28,1,0,12,1,8,0,20,2.0,2.0,622.0,0.0,19,12,2,95.0
4224,142,589914,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
3378,142,589885,28,1,1,12,1,8,0,20,2.0,2.0,1.0,0.0,19,12,2,1.8499999999999999
4758,142,589874,28,1,1,12,1,0,0,20,2.0,2.0,4.0,0.0,19,5,2,1.4999999999999998
5170,142,589866,28,3,1,12,1,5,0,20,3.0,3.0,228.0,0.0,13,7,2,35.949999999999996
3162,142,589858,28,1,1,12,1,7,0,20,4.0,4.0,228.33,0.0,19,12,2,36.5495
6891,142,589850,28,7,1,12,1,8,0,20,8.0,8.0,81.43,0.0,19,5,2,16.0145
5867,142,589847,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,2,0.75
5513,142,589846,28,3,1,12,1,7,50,20,2.0,2.0,4.0,0.0,5,5,2,17.2
6001,142,589845,28,6,0,12,1,7,0,20,3.0,1.5,546.0,0.0,19,12,2,83.625
2613,142,589816,28,6,0,37,1,8,0,20,0.0,0.0,0.0,0.0,19,5,2,1.0
4064,142,589807,28,1,1,12,1,7,20,20,5.0,1.67,28.5,0.0,19,5,2,12.425499999999998
4898,142,589803,28,1,1,12,1,8,0,20,2.0,2.0,2.0,0.0,19,5,1,1.9000000000000001
4268,142,589802,28,1,1,12,1,6,0,20,2.0,2.0,3.0,0.0,19,5,2,1.95
3498,142,589789,28,7,1,12,1,0,0,20,11.0,1.57,371.0,0.0,19,10,2,58.2855
1421,142,589781,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,1,2,0.75
5781,142,589766,28,1,1,12,1,8,0,20,3.0,3.0,152.5,0.0,19,5,2,24.925
432,142,589758,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,2,0.75
244,142,589754,28,7,1,12,1,8,0,20,3.0,3.0,40.5,0.0,19,5,2,8.125
1576,142,589739,28,1,1,12,1,7,0,20,2.0,2.0,4.0,0.0,19,5,2,2.2
2502,142,589735,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,5,2,0.9000000000000001
5430,142,589732,28,1,1,12,1,2,0,20,3.0,1.5,4.0,0.0,19,5,2,1.825
4625,142,589731,28,7,1,12,1,8,0,20,5.0,1.67,290.0,0.0,19,5,2,45.7505
1535,142,589730,28,3,1,12,1,0,0,20,4.0,4.0,65.33,0.0,5,3,2,11.3995
915,142,589724,28,1,1,12,1,7,0,20,2.0,2.0,2.0,0.0,19,12,2,1.9000000000000001
3323,142,589704,28,1,1,33,1,6,0,20,2.0,2.0,4.0,0.0,19,5,2,2.1
7571,142,589699,28,3,0,12,1,5,0,20,4.0,4.0,122.67,0.0,12,5,2,20.5005
6646,142,589696,28,3,1,12,1,7,0,20,10.0,10.0,78.44,0.0,12,3,2,16.166
3514,142,589672,28,1,1,12,1,0,0,20,17.0,4.25,226.71,0.0,19,10,2,38.24400000000001
1616,142,589663,28,1,1,12,1,8,0,20,2.0,2.0,8.0,0.0,19,12,2,2.9000000000000004
2409,142,589656,28,1,1,12,1,2,0,20,3.0,1.5,7.0,0.0,19,7,2,2.2750000000000004
8019,142,589653,28,3,1,12,1,7,0,20,4.0,4.0,101.67,0.0,12,10,2,17.550499999999996
966,142,589639,28,3,1,12,1,6,0,20,2.0,2.0,4.0,0.0,5,5,2,2.1
7819,142,589632,28,1,1,12,1,2,0,20,6.0,1.5,29.0,0.0,19,10,2,6.175000000000001
4493,142,589611,28,3,0,12,1,8,0,20,2.0,1.0,0.0,0.0,12,12,2,1.55
6233,142,589598,28,7,1,12,1,2,0,20,3.0,3.0,44.5,0.0,19,5,2,8.125
8116,142,589595,28,3,0,12,1,0,0,20,12.0,1.71,206.33,0.0,13,5,2,33.806000000000004
7266,142,589594,28,6,0,37,1,7,20,20,0.0,0.0,0.0,0.0,19,5,2,6.9
3721,142,589591,28,18,2,37,1,8,0,20,0.0,0.0,0.0,0.0,19,17,2,1.0
905,142,589584,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,17,2,0.9000000000000001
8353,142,589580,28,1,1,12,1,7,0,20,6.0,6.0,88.6,0.0,19,12,2,16.29
5343,142,589573,28,1,1,12,1,8,0,20,2.0,2.0,2.0,0.0,19,5,2,2.0
7915,142,589558,28,3,1,12,1,7,0,20,5.0,2.5,140.33,0.0,12,6,2,23.3245
3072,142,589546,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
3822,142,589544,28,7,1,12,1,0,0,20,10.0,10.0,54.22,0.0,19,5,2,11.832999999999998
2216,142,589539,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
3722,142,589528,28,3,0,12,1,2,0,20,3.0,3.0,242.0,0.0,13,9,2,37.75
5344,142,589518,28,1,1,12,1,7,30,20,8.0,2.0,84.75,0.0,19,5,2,24.5125
8573,142,589512,28,14,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
4621,138,589511,28,3,0,12,1,7,0,20,11.0,1.22,269.5,0.0,12,12,2,43.708000000000006
4453,142,589488,28,3,1,12,1,7,0,20,2.0,2.0,10.0,0.0,12,12,2,3.1000000000000005
5683,142,589478,28,1,1,12,1,8,0,20,10.0,3.33,320.75,0.0,19,5,2,51.611999999999995
4145,142,589476,28,1,1,12,1,8,0,20,4.0,4.0,52.67,0.0,19,12,2,10.3005
2905,142,589466,28,3,1,12,1,8,0,20,27.0,3.38,125.32,0.0,12,5,2,25.705
5792,129,589462,28,14,2,37,1,7,20,20,0.0,0.0,0.0,0.0,19,5,2,6.9
5150,142,589457,28,1,1,12,1,2,0,20,3.0,3.0,92.5,0.0,19,5,2,15.325
8671,142,589453,28,3,1,12,1,8,0,20,9.0,9.0,200.63,0.0,13,5,2,34.244499999999995
2785,142,589450,28,7,1,12,1,6,0,20,4.0,4.0,116.0,0.0,19,5,2,19.599999999999998
3499,142,589447,28,1,1,12,1,6,0,20,1.0,1.0,0.0,0.0,19,1,2,1.1500000000000001
6320,142,589441,28,3,1,12,1,8,0,20,5.0,5.0,30.25,0.0,12,5,2,7.2875
1298,142,589439,28,1,1,12,1,7,0,20,4.0,4.0,22.33,0.0,19,5,2,5.6495
549,142,589437,28,3,1,12,1,8,0,20,6.0,6.0,196.33,0.0,13,5,2,32.5495
647,142,589435,28,3,1,12,1,8,0,20,10.0,5.0,153.5,0.0,13,12,2,26.775
6661,142,589424,28,7,0,12,1,7,0,20,5.0,5.0,457.0,0.0,19,10,2,71.2
3756,142,589422,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
4284,142,589413,28,3,0,12,1,2,0,20,5.0,1.67,366.67,0.0,12,10,2,56.65100000000001
2029,142,589404,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
8220,142,589402,28,3,0,12,1,7,0,20,2.0,1.0,338.0,0.0,13,12,2,52.15
3048,142,589398,28,14,2,37,1,7,20,20,0.0,0.0,0.0,0.0,19,5,2,6.9
3056,142,589395,28,1,1,35,1,8,0,20,2.0,2.0,3.0,0.0,19,5,2,2.15
7639,142,589390,28,6,0,37,1,6,0,20,0.0,0.0,0.0,0.0,19,5,2,0.8
2056,142,589387,28,3,1,12,1,8,0,20,3.0,3.0,24.5,0.0,13,12,2,5.725
956,142,589377,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,5,2,0.4
2815,142,589356,28,1,1,12,1,2,0,20,4.0,4.0,36.67,0.0,19,2,2,7.3004999999999995
1901,142,589355,28,3,0,12,1,7,0,20,2.0,2.0,509.0,0.0,13,8,2,77.95
2662,142,589352,28,3,0,12,1,8,0,20,2.0,2.0,378.0,0.0,12,12,2,58.4
118,142,589351,28,10,2,37,1,1,0,20,0.0,0.0,0.0,0.0,19,12,2,0.30000000000000004
1304,142,589346,28,7,1,12,1,2,0,20,3.0,3.0,93.0,0.0,19,10,2,15.399999999999999
5394,142,589340,28,7,1,12,1,0,0,20,5.0,5.0,71.4,0.0,19,0,2,12.66
1182,142,589334,28,3,1,12,1,1,0,20,4.0,4.0,61.0,0.0,12,5,2,10.85
8712,142,589314,28,7,0,12,1,8,0,20,2.0,1.0,0.0,0.0,19,12,2,1.55
4107,142,589313,28,1,1,12,1,2,0,20,2.0,2.0,6.0,0.0,19,3,2,1.9999999999999998
2156,142,589309,28,3,0,12,1,7,0,20,4.0,4.0,302.67,0.0,13,9,2,47.700500000000005
4351,142,589308,28,3,0,12,1,8,0,20,3.0,1.0,337.0,0.0,13,12,2,52.3
7000,142,589305,28,3,1,12,1,0,0,20,19.0,2.71,42.5,0.0,13,5,2,10.7815
2338,142,589299,28,6,0,37,1,5,0,20,0.0,0.0,0.0,0.0,19,9,2,0.7
8975,142,589296,28,1,1,12,1,0,0,20,2.0,2.0,3.0,0.0,19,7,2,1.3499999999999999
4740,142,589287,28,1,1,12,1,6,0,20,2.0,2.0,8.0,0.0,19,10,2,2.7
8379,142,589266,28,7,1,12,1,7,0,20,9.0,3.0,132.67,0.0,19,12,2,23.050499999999996
1310,142,589246,28,1,1,12,1,6,0,20,3.0,3.0,187.0,0.0,19,5,2,29.900000000000002
6511,142,589238,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
8142,142,589233,28,7,1,12,1,7,10,20,3.0,3.0,85.0,0.0,19,10,2,17.7
737,142,589227,28,3,1,12,1,8,0,20,3.0,3.0,75.0,0.0,13,5,2,13.3
6600,142,589223,28,1,1,12,1,7,0,20,3.0,3.0,25.5,0.0,19,5,2,5.775
578,142,589220,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,5,2,0.4
2548,142,589194,28,3,1,12,1,2,0,20,2.0,2.0,174.0,0.0,13,2,2,27.199999999999996
2809,142,589192,28,7,1,12,1,8,0,20,8.0,8.0,94.71,0.0,19,12,2,18.0065
8795,142,589162,28,3,1,12,1,6,0,20,3.0,3.0,149.5,0.0,13,5,2,24.275000000000002
8586,142,589157,28,1,1,12,1,7,0,20,3.0,3.0,96.0,0.0,19,12,2,16.349999999999998
8859,142,589150,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,2,2,0.4
6832,142,589146,28,7,0,12,1,7,0,20,13.0,6.5,55.09,0.0,19,12,2,12.738499999999998
4318,142,589142,28,1,1,12,1,0,0,20,3.0,1.5,2.0,0.0,19,7,2,1.325
7646,142,589123,28,7,1,12,1,7,10,20,12.0,6.0,117.4,0.0,19,5,2,24.81
2420,142,589116,28,3,1,12,1,7,10,20,3.0,3.0,78.0,0.0,12,5,2,16.65
6461,142,589114,28,1,1,35,1,8,0,20,3.0,3.0,27.0,0.0,19,12,2,6.1
968,142,589085,28,1,1,12,1,7,10,20,4.0,4.0,13.33,0.0,19,14,2,7.2995
6248,142,589083,28,1,1,12,1,7,0,20,3.0,3.0,58.5,0.0,19,5,2,10.725
5136,142,589077,28,1,1,12,1,2,0,20,2.0,2.0,123.0,0.0,19,2,2,19.549999999999997
8567,142,589061,28,1,1,12,1,8,0,20,2.0,2.0,3.0,0.0,19,5,2,2.15
3994,142,589049,28,7,1,12,1,2,0,20,4.0,2.0,83.0,0.0,19,2,2,13.949999999999998
117,142,589048,28,7,1,12,1,7,0,20,5.0,5.0,49.0,0.0,19,12,2,9.999999999999998
173,142,589047,28,1,1,12,1,6,0,20,4.0,4.0,193.33,0.0,19,5,2,31.1995
8006,142,589040,28,1,1,12,1,2,0,20,3.0,3.0,16.5,0.0,19,3,2,3.9250000000000007
6770,142,589038,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,2,2,0.4
1213,142,589033,28,1,1,12,1,6,0,20,1.0,1.0,0.0,0.0,19,1,2,1.1500000000000001
5220,142,589021,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,5,2,0.4
2540,142,589010,28,7,1,12,1,8,0,20,7.0,7.0,73.67,0.0,19,12,2,14.500499999999999
1001,142,589007,28,1,0,12,1,2,0,20,4.0,1.33,1005.0,0.0,19,9,2,100.0
9103,142,589006,0,10,2,37,1,0,0,20,0.0,0.0,0.0,0.0,19,5,2,0.2
4041,142,589001,28,3,1,12,1,8,0,20,4.0,4.0,40.67,0.0,13,12,2,8.5005
2169,142,588995,28,1,1,12,1,7,0,20,2.0,2.0,8.0,0.0,19,5,2,2.8000000000000003
7579,142,588994,28,3,1,12,1,2,0,20,7.0,1.4,9.5,0.0,13,5,2,3.4350000000000005
528,142,588993,28,1,1,12,1,7,0,20,2.0,2.0,6.0,0.0,19,12,2,2.5
1124,142,588992,28,6,0,37,1,5,0,20,0.0,0.0,0.0,0.0,19,9,2,0.7
65,142,588990,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
6861,142,588963,28,1,1,12,1,8,0,20,4.0,4.0,75.67,0.0,19,12,2,13.7505
5964,142,588939,28,1,1,12,1,2,0,20,2.0,2.0,8.0,0.0,19,2,2,2.3000000000000003
4359,142,588935,28,3,0,12,1,2,0,20,2.0,2.0,187.0,0.0,13,5,2,29.15
8350,142,588932,28,6,0,37,1,7,20,20,0.0,0.0,0.0,0.0,19,5,2,6.9
1764,142,588921,28,6,0,37,1,8,0,20,0.0,0.0,0.0,0.0,19,12,2,1.0
4951,142,588912,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
3178,142,588908,28,1,1,12,1,8,0,20,7.0,7.0,45.0,0.0,19,5,2,10.2
2762,142,588899,28,1,1,12,1,7,0,20,2.0,2.0,22.0,0.0,19,12,2,4.9
1087,103,588886,28,1,1,12,1,5,0,20,1.0,1.0,0.0,0.0,19,1,2,1.05
322,142,588884,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
606,142,588879,28,1,1,12,1,8,0,20,3.0,3.0,46.0,0.0,19,12,2,8.95
3913,142,588877,28,1,1,12,1,0,0,20,2.0,2.0,26.0,0.0,19,5,2,4.8
1497,142,588876,28,3,0,12,1,6,0,20,2.0,2.0,1066.0,0.0,13,2,2,100.0
2298,142,588873,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,5,2,0.9000000000000001
608,142,588870,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,2,0.75
2252,142,588865,28,1,1,12,1,7,0,20,3.0,3.0,43.0,0.0,19,12,2,8.399999999999999
2898,142,588860,28,3,1,12,1,5,0,20,4.0,4.0,133.0,0.0,12,5,2,22.049999999999997
5780,142,588857,28,3,0,12,1,5,0,20,2.0,2.0,138.0,0.0,13,1,2,22.099999999999998
8253,142,588850,28,3,1,12,1,7,30,20,5.0,5.0,86.5,0.0,12,5,2,24.625
7628,142,588844,28,1,1,12,1,7,0,20,4.0,4.0,81.67,0.0,19,12,2,14.5505
3215,142,588843,28,3,0,12,1,2,0,20,3.0,3.0,228.33,0.0,13,2,2,35.6995
8259,142,588838,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
3797,142,588834,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,3,2,0.4
5567,142,588832,28,6,0,37,1,6,0,20,0.0,0.0,0.0,0.0,19,9,2,0.8
945,142,588820,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
5985,142,588806,28,3,1,12,1,7,0,20,6.0,3.0,45.0,0.0,13,6,2,9.299999999999999
8847,142,588802,28,1,1,12,1,7,20,20,2.0,2.0,7.0,0.0,19,5,2,8.649999999999999
2443,142,588797,28,1,1,12,1,8,0,20,5.0,2.5,150.5,0.0,19,5,2,24.95
4310,142,588794,28,3,1,12,1,8,0,20,3.0,1.5,4.0,0.0,13,12,2,2.4250000000000003
3574,142,588783,28,1,1,12,1,7,70,20,10.0,2.5,191.29,0.0,19,12,2,52.968500000000006
5203,142,588778,28,7,1,12,1,6,0,20,2.0,2.0,94.0,0.0,19,1,2,15.599999999999998
5443,142,588779,28,1,1,12,1,8,0,20,8.0,2.67,59.0,0.0,19,12,2,11.8505
3960,142,588753,28,10,2,37,1,0,0,20,0.0,0.0,0.0,0.0,19,5,2,0.2
8234,48,588751,28,1,1,12,1,7,10,20,3.0,3.0,582.0,0.0,19,5,2,92.25
2019,142,588746,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
8097,142,588740,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
652,73,588721,28,14,2,37,1,7,10,20,0.0,0.0,0.0,0.0,19,5,2,3.9000000000000004
3358,142,588718,28,3,1,12,1,8,0,20,4.0,4.0,68.33,0.0,13,12,2,12.6495
7089,142,588715,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,2,0.75
6897,142,588711,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,1,2,0.75
9182,142,588705,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
8781,142,588696,28,3,0,12,1,6,0,20,1.0,1.0,0.0,0.0,13,1,2,1.1500000000000001
9132,107,588691,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,2,0.75
6409,122,588689,28,14,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
9112,142,588682,28,7,0,12,1,7,0,20,7.0,1.17,267.5,0.0,19,12,2,42.600500000000004
1286,142,588677,28,7,0,12,1,7,0,20,3.0,3.0,538.0,0.0,19,12,2,82.65
1713,142,588664,28,3,1,12,1,8,0,20,4.0,4.0,236.75,0.0,13,5,2,37.912499999999994
3646,142,588662,28,3,1,12,1,7,0,20,3.0,3.0,189.0,0.0,12,8,2,30.299999999999997
4722,142,588657,28,1,1,12,1,0,0,20,2.0,2.0,17.0,0.0,19,7,2,3.45
2115,142,588646,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
7346,142,588641,28,1,1,12,1,0,0,20,3.0,3.0,330.33,0.0,19,3,2,50.799499999999995
9193,142,588636,28,3,0,12,1,2,0,20,2.0,2.0,540.5,0.0,12,5,2,82.17500000000001
6851,142,588631,28,6,0,37,1,6,0,20,0.0,0.0,0.0,0.0,19,9,2,0.8
6380,142,588625,28,1,1,12,1,0,0,20,5.0,2.5,102.67,0.0,19,12,2,16.9755
5686,142,588619,28,3,0,12,1,2,0,20,2.0,2.0,809.0,0.0,13,2,2,100.0
3130,142,588618,1,10,2,37,1,7,20,20,0.0,0.0,0.0,0.0,19,5,2,6.9
164,142,588606,28,7,0,12,1,2,0,20,5.0,2.5,124.0,0.0,19,5,2,20.374999999999996
4904,142,588605,28,3,1,12,1,8,0,20,3.0,1.5,81.0,0.0,5,12,2,13.975
192,142,588601,28,1,1,22,1,8,0,20,2.0,2.0,6.0,0.0,19,5,2,2.6
7838,142,588589,28,3,1,11,1,7,0,20,6.0,2.0,130.0,0.0,13,12,2,21.9
816,142,588573,28,3,1,12,1,7,0,20,2.0,2.0,6.0,0.0,12,12,2,2.5
2470,142,588569,28,7,0,38,1,8,0,20,4.0,4.0,83.67,0.0,19,12,2,14.9505
4792,142,588567,28,1,1,12,1,7,0,20,5.0,5.0,37.0,0.0,19,12,2,8.2
2699,142,588564,28,3,1,12,1,6,0,20,4.0,4.0,190.33,0.0,13,7,2,30.7495
5569,142,588554,28,7,1,12,1,5,0,20,4.0,4.0,558.67,0.0,19,5,2,85.9005
4436,142,588553,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,1,2,0.75
5219,142,588546,28,1,1,12,1,5,0,20,4.0,2.0,36.5,0.0,19,5,2,7.2749999999999995
8512,142,588534,28,7,1,12,1,8,0,20,29.0,14.5,127.07,0.0,19,5,2,28.0355
3227,24,588519,28,1,1,12,1,7,0,20,8.0,8.0,107.57,0.0,19,12,2,19.835499999999996
3267,142,588514,28,1,1,12,1,8,0,20,4.0,2.0,65.5,0.0,19,12,2,11.924999999999999
4280,142,588500,28,1,1,12,1,2,0,20,2.0,2.0,3.0,0.0,19,5,2,1.5499999999999998
1676,142,588485,28,7,1,12,1,2,0,20,6.0,2.0,36.0,0.0,19,10,2,7.3
8508,142,588479,28,12,1,12,1,6,0,20,3.0,3.0,69.5,0.0,19,10,2,12.274999999999999
2953,142,588474,28,3,1,12,1,6,0,20,3.0,3.0,56.0,0.0,12,1,2,10.25
3877,142,588458,28,1,1,12,1,7,0,20,2.0,2.0,146.0,0.0,19,1,2,23.499999999999996
5665,142,588449,28,3,1,12,1,8,0,20,4.0,4.0,194.67,0.0,12,5,2,31.600499999999997
8070,142,588437,28,1,1,12,1,2,0,20,2.0,2.0,2.0,0.0,19,5,2,1.4
4528,142,588435,28,7,0,12,1,2,0,20,2.0,2.0,33.0,0.0,19,1,2,6.050000000000001
3218,142,588401,28,1,1,12,1,2,0,20,1.0,1.0,0.0,0.0,19,2,2,0.75
4793,142,588395,28,1,1,12,1,8,0,20,2.0,2.0,8.0,0.0,19,5,2,2.9000000000000004
225,142,588391,28,1,1,12,1,8,0,20,7.0,7.0,105.67,0.0,19,12,2,19.3005
8714,142,588381,28,3,1,12,1,8,0,20,2.0,2.0,3.0,0.0,5,10,2,2.15
8038,142,588369,28,7,1,12,1,8,0,20,7.0,7.0,64.5,0.0,19,12,2,13.125
7249,142,588327,28,1,1,12,1,8,0,20,4.0,1.33,103.0,0.0,19,10,2,17.4495
3690,142,588319,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
7726,142,588317,28,3,1,12,1,6,0,20,1.0,1.0,0.0,0.0,5,2,2,1.1500000000000001
8993,142,588310,28,1,1,12,1,5,0,20,2.0,2.0,20.0,0.0,19,5,2,4.4
6823,142,588291,28,3,1,12,1,0,0,20,3.0,3.0,139.0,0.0,13,9,2,22.099999999999998
2223,142,588279,28,1,1,12,1,8,0,20,2.0,2.0,9.0,0.0,19,12,2,3.05
5804,142,588271,28,3,0,12,1,7,0,20,2.0,2.0,434.5,0.0,12,12,2,66.775
2368,71,588264,28,3,0,12,1,7,0,20,2.0,2.0,603.0,0.0,13,12,2,92.05000000000001
7712,142,588255,28,1,0,37,1,7,30,20,9.0,1.8,191.6,0.0,19,5,2,40.71000000000001
6534,142,588240,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
3909,142,588238,28,3,0,12,1,7,0,20,2.0,1.0,324.0,0.0,13,12,2,50.050000000000004
108,142,588222,28,10,2,37,1,1,0,20,0.0,0.0,0.0,0.0,19,12,2,0.30000000000000004
48,142,588212,28,1,1,12,1,8,0,20,2.0,2.0,33.0,0.0,19,12,2,6.65
5398,142,588209,28,10,2,37,1,7,30,20,0.0,0.0,0.0,0.0,19,5,2,9.899999999999999
7923,142,588203,28,1,1,12,1,6,0,20,3.0,3.0,27.0,0.0,19,5,2,5.8999999999999995
5423,138,588197,28,3,0,12,1,7,0,20,2.0,2.0,631.0,0.0,12,12,2,96.25
587,142,588195,28,1,1,12,1,2,0,20,2.0,2.0,17.0,0.0,19,5,2,3.6500000000000004
1159,142,588188,28,7,1,12,1,7,10,20,13.0,4.33,27.6,0.0,19,9,2,11.289499999999997
6216,142,588185,28,6,0,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
4214,142,588182,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
1401,142,588179,28,1,1,12,1,6,0,20,3.0,3.0,136.0,0.0,19,9,2,22.25
6390,142,588170,28,1,1,12,1,0,0,20,6.0,1.5,384.33,0.0,19,9,2,59.274499999999996
5978,142,588165,28,6,0,37,1,7,20,20,0.0,0.0,0.0,0.0,19,5,2,6.9
5871,142,588160,28,1,0,12,1,6,0,20,7.0,1.75,373.2,0.0,19,10,2,58.4425
6194,142,588159,28,6,0,37,1,2,0,20,0.0,0.0,0.0,0.0,19,9,2,0.4
6006,142,588158,28,10,2,37,1,6,0,20,0.0,0.0,0.0,0.0,19,8,2,0.8
6189,142,588144,28,6,0,12,1,7,0,20,6.0,2.0,150.5,0.0,19,12,2,24.974999999999998
4816,142,588143,28,10,2,37,1,7,0,20,1.0,1.0,0.0,0.0,19,12,2,1.25
8799,142,588140,28,1,1,12,1,8,0,20,6.0,6.0,142.4,0.0,19,12,2,24.46
5282,142,588139,28,3,1,12,1,5,0,20,4.0,4.0,175.0,0.0,13,3,2,28.349999999999998
1379,142,588132,28,3,1,12,1,7,10,20,9.0,3.0,53.0,0.0,12,7,2,14.099999999999998
5407,142,588131,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
8318,142,588126,28,7,0,12,1,6,0,20,7.0,3.5,104.17,0.0,19,5,2,18.3505
1845,16,588124,28,7,1,12,1,7,0,19,9.0,9.0,76.13,0.0,19,12,2,15.469499999999998
3551,142,588115,28,3,0,12,1,6,0,20,3.0,3.0,109.0,0.0,12,3,2,18.2
8067,147,588111,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
1196,142,588107,28,3,1,12,1,7,0,20,3.0,3.0,296.33,0.0,13,12,2,46.399499999999996
3692,142,588106,28,10,2,37,1,6,0,20,0.0,0.0,0.0,0.0,19,8,2,0.8
2018,142,588104,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
6952,142,588102,28,10,2,37,1,7,0,20,0.0,0.0,0.0,0.0,19,12,2,0.9000000000000001
3669,142,588097,28,10,2,37,1,6,0,20,0.0,0.0,0.0,0.0,19,8,2,0.8
801,142,588096,28,1,1,35,1,8,0,20,2.0,2.0,13.0,0.0,19,12,2,3.6500000000000004
