Prospect ID,Company,Lead Number,Mobile Number,Lead Source,Lead Origin,Country,Job Title,Lead Stage,Engagement Score,Website,TotalVisits,Page Views Per Visit,Average Time Per Visit,Industry,Source Campaign,Last Activity,Lead Type
161,142,590742,28,6,0,25,1,2,0,20,2.0,1.0,0.0,,19,5,2
7173,142,590739,28,6,0,37,1,5,0,20,0.0,0.0,0.0,,19,5,2
5581,142,590733,28,3,1,12,1,6,0,20,9.0,4.5,148.5,,13,10,2
4800,142,590729,28,3,0,12,1,5,0,20,4.0,4.0,315.67,,13,5,2
6032,142,590717,28,7,0,12,1,6,0,20,7.0,3.5,197.29,,19,5,2
7348,142,590716,28,3,1,12,1,7,0,20,7.0,2.33,358.4,,13,12,2
1176,142,590711,28,1,1,12,1,7,0,20,4.0,2.0,278.0,,19,12,2
2208,142,590705,28,3,1,12,1,8,0,20,2.0,2.0,383.0,,13,12,2
8329,142,590700,28,7,1,12,1,2,0,20,4.0,4.0,70.33,,19,1,2
9054,142,590690,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,12,2
1661,142,590689,28,7,1,12,1,8,0,20,9.0,9.0,158.22,,19,5,2
3731,138,590686,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
9170,142,590682,28,1,1,12,1,8,0,20,4.0,4.0,49.67,,19,12,2
4643,142,590676,28,3,0,12,1,2,0,20,3.0,1.0,0.0,,13,5,2
2454,142,590673,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
5455,142,590668,28,3,1,12,1,7,0,20,5.0,5.0,282.5,,13,12,2
5175,138,590656,28,6,0,37,1,7,10,20,0.0,0.0,0.0,,19,5,2
711,142,590626,28,3,0,12,1,8,0,20,6.0,3.0,359.6,,13,5,2
8868,142,590623,28,7,1,12,1,7,0,20,5.0,5.0,58.25,,19,12,2
3624,142,590620,28,3,1,12,1,8,0,20,20.0,2.0,354.0,,13,10,2
6632,142,590614,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,12,2
875,142,590608,28,3,1,12,1,7,0,20,7.0,3.5,177.0,,13,12,2
2899,142,590607,28,3,1,12,1,8,0,20,2.0,2.0,84.0,,5,5,2
4036,142,590600,28,7,1,12,1,8,0,20,8.0,4.0,91.0,,19,5,2
8466,33,590596,28,14,2,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
8517,142,590595,28,7,0,12,1,3,0,20,3.0,1.5,40.0,,19,1,2
8427,142,590592,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
6025,142,590588,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
5370,142,590582,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
1671,142,590580,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
2861,142,590578,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
7692,142,590559,28,3,0,12,1,2,0,20,2.0,2.0,740.0,,13,5,2
411,138,590549,28,3,0,12,1,7,0,20,2.0,1.0,326.0,,13,12,2
3561,142,590545,28,1,1,12,1,8,0,20,3.0,3.0,64.5,,19,12,2
7931,142,590543,28,1,1,12,1,2,0,20,2.0,2.0,65.0,,19,5,2
9147,142,590527,28,3,0,12,1,7,0,20,2.0,2.0,496.5,,13,12,2
1266,142,590526,28,3,1,12,1,8,0,20,4.0,4.0,36.33,,13,12,2
1199,142,590521,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
3587,142,590504,28,3,0,12,1,2,0,20,2.0,1.0,352.0,,13,5,2
123,142,590478,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,1,2
4439,142,590474,28,3,1,12,1,6,0,20,7.0,2.33,85.8,,13,10,2
5938,142,590469,28,7,1,12,1,7,20,20,7.0,7.0,148.33,,19,5,2
3257,142,590460,28,6,0,37,1,5,0,20,0.0,0.0,0.0,,19,9,2
6315,142,590425,28,1,1,37,1,8,0,20,3.0,3.0,296.5,,19,12,2
8030,142,590421,28,1,1,12,1,8,0,20,5.0,5.0,118.25,,19,5,2
2798,142,590417,28,7,0,12,1,6,0,20,6.0,3.0,84.5,,19,5,2
1711,142,590414,28,1,1,33,1,5,0,20,1.0,1.0,0.0,,19,1,2
8614,142,590404,28,1,1,12,1,8,0,20,12.0,4.0,203.67,,19,10,2
2983,142,590389,28,7,1,12,1,8,0,20,25.0,4.17,85.42,,19,12,2
576,142,590388,28,7,1,12,1,7,0,20,4.0,2.0,177.5,,19,12,2
5721,142,590371,28,3,1,12,1,6,0,20,3.0,3.0,107.0,,12,10,2
60,142,590360,28,7,0,12,1,1,0,20,5.0,5.0,68.5,,19,5,2
8536,142,590359,28,1,1,12,1,0,0,20,6.0,1.5,29.0,,19,5,2
6658,142,590357,28,7,1,12,1,8,0,20,6.0,6.0,89.6,,19,5,2
6890,142,590347,28,1,1,12,1,8,0,20,4.0,4.0,269.0,,19,5,2
5187,142,590341,28,3,1,12,1,8,0,20,4.0,4.0,134.67,,12,12,2
7978,142,590337,28,1,1,12,1,2,0,20,7.0,2.33,58.0,,19,3,2
3082,142,590326,28,7,0,12,1,6,0,20,1.0,1.0,0.0,,19,1,2
1132,142,590318,28,3,0,12,1,8,0,20,3.0,3.0,161.5,,12,12,2
2808,142,590313,28,1,1,12,1,7,0,20,7.0,2.33,120.5,,19,12,2
9198,142,590308,28,1,1,12,1,8,0,20,3.0,3.0,477.0,,19,12,1
5052,142,590304,28,1,1,12,0,2,0,20,3.0,3.0,4.5,,19,10,2
6761,142,590302,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
770,142,590298,28,1,1,12,1,0,0,20,2.0,2.0,4.0,,19,5,2
3210,142,590295,28,1,1,12,1,8,0,20,3.0,3.0,363.5,,19,5,2
1605,142,590281,28,3,0,12,1,7,0,20,5.0,5.0,90.25,,13,13,2
4302,142,590263,28,3,1,12,1,0,0,20,13.0,1.63,201.17,,13,10,2
3479,142,590261,28,3,0,12,1,3,0,20,3.0,3.0,366.0,,13,7,2
4372,142,590250,28,3,1,12,1,7,0,20,7.0,7.0,111.0,,12,5,2
1043,142,590247,28,7,1,12,1,2,0,20,4.0,4.0,19.67,,19,2,2
952,142,590239,28,3,1,12,1,6,0,20,2.0,2.0,4.0,,12,10,2
6816,142,590238,28,3,1,12,1,7,10,20,4.0,2.0,88.5,,13,5,2
7634,142,590222,28,3,1,12,1,7,0,20,5.0,5.0,54.5,,13,13,2
1245,142,590200,28,3,1,12,1,0,0,20,8.0,1.6,186.0,,12,10,2
3301,142,590195,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
8905,142,590182,28,3,1,12,1,2,0,20,10.0,2.5,124.5,,13,5,2
2760,142,590176,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
5199,142,590171,28,3,1,12,1,6,0,20,2.0,2.0,139.0,,13,1,2
1223,142,590168,28,3,0,12,1,6,0,20,2.0,2.0,332.0,,12,9,2
5956,142,590167,28,7,1,12,1,7,0,20,13.0,6.5,102.0,,19,5,2
2142,142,590156,28,7,1,12,1,6,0,20,7.0,7.0,92.67,,19,2,2
1382,43,590154,28,1,1,12,1,2,0,20,3.0,3.0,9.5,,19,10,2
7525,142,590153,28,1,1,12,1,5,0,20,4.0,4.0,287.5,,19,5,2
4699,137,590140,28,7,0,12,1,0,0,20,3.0,3.0,699.5,,19,5,2
904,142,590134,28,3,0,12,1,7,0,20,2.0,2.0,783.0,,12,12,2
296,142,590119,28,7,1,12,1,2,0,20,2.0,2.0,375.0,,19,2,2
1010,142,590115,28,3,1,12,1,2,0,20,3.0,3.0,48.5,,13,2,2
2890,142,590108,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,2,2
1961,142,590107,28,3,1,12,1,7,10,20,6.0,3.0,9.25,,13,12,2
1857,142,590099,28,1,1,12,1,5,0,20,1.0,1.0,0.0,,19,1,2
2442,142,590095,28,7,0,27,1,7,0,20,13.0,2.17,301.5,,19,12,2
7777,142,590089,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
6420,142,590082,28,3,0,12,1,7,30,20,2.0,1.0,0.0,,13,5,2
1859,142,590078,28,1,1,12,1,0,0,20,14.0,2.33,223.56,,19,10,2
5180,142,590066,28,3,0,12,1,7,0,20,2.0,1.0,0.0,,13,12,2
5695,142,590065,28,3,1,12,1,8,0,20,5.0,5.0,35.75,,12,12,2
1982,142,590061,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
6160,142,590059,28,1,1,12,1,8,0,20,3.0,3.0,10.0,,19,12,2
2594,142,590049,28,1,1,12,1,2,0,20,2.0,2.0,5.0,,19,5,2
3552,142,590031,28,1,1,33,1,2,0,20,2.0,2.0,7.0,,19,5,2
783,142,590004,28,7,0,12,1,2,0,20,1.0,1.0,0.0,,19,1,2
5694,142,590001,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
1698,142,589996,28,1,1,12,1,2,0,20,2.0,2.0,5.0,,19,5,2
4617,142,589992,28,1,1,12,1,8,0,20,6.0,3.0,100.0,,19,5,2
99,142,589957,28,3,0,37,1,7,0,20,3.0,3.0,221.5,,13,12,2
7704,142,589955,28,1,1,12,1,8,0,20,2.0,2.0,10.0,,19,12,2
6936,142,589943,28,6,0,37,1,5,0,20,0.0,0.0,0.0,,19,9,2
8462,142,589941,28,1,1,12,1,6,0,20,2.0,2.0,58.0,,19,1,2
2111,142,589932,28,1,0,12,1,8,0,20,2.0,2.0,622.0,,19,12,2
4224,142,589914,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
3378,142,589885,28,1,1,12,1,8,0,20,2.0,2.0,1.0,,19,12,2
4758,142,589874,28,1,1,12,1,0,0,20,2.0,2.0,4.0,,19,5,2
5170,142,589866,28,3,1,12,1,5,0,20,3.0,3.0,228.0,,13,7,2
3162,142,589858,28,1,1,12,1,7,0,20,4.0,4.0,228.33,,19,12,2
6891,142,589850,28,7,1,12,1,8,0,20,8.0,8.0,81.43,,19,5,2
5867,142,589847,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,2,2
5513,142,589846,28,3,1,12,1,7,50,20,2.0,2.0,4.0,,5,5,2
6001,142,589845,28,6,0,12,1,7,0,20,3.0,1.5,546.0,,19,12,2
2613,142,589816,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,5,2
4064,142,589807,28,1,1,12,1,7,20,20,5.0,1.67,28.5,,19,5,2
4898,142,589803,28,1,1,12,1,8,0,20,2.0,2.0,2.0,,19,5,1
4268,142,589802,28,1,1,12,1,6,0,20,2.0,2.0,3.0,,19,5,2
3498,142,589789,28,7,1,12,1,0,0,20,11.0,1.57,371.0,,19,10,2
1421,142,589781,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,1,2
5781,142,589766,28,1,1,12,1,8,0,20,3.0,3.0,152.5,,19,5,2
432,142,589758,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,2,2
244,142,589754,28,7,1,12,1,8,0,20,3.0,3.0,40.5,,19,5,2
1576,142,589739,28,1,1,12,1,7,0,20,2.0,2.0,4.0,,19,5,2
2502,142,589735,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,5,2
5430,142,589732,28,1,1,12,1,2,0,20,3.0,1.5,4.0,,19,5,2
4625,142,589731,28,7,1,12,1,8,0,20,5.0,1.67,290.0,,19,5,2
1535,142,589730,28,3,1,12,1,0,0,20,4.0,4.0,65.33,,5,3,2
915,142,589724,28,1,1,12,1,7,0,20,2.0,2.0,2.0,,19,12,2
3323,142,589704,28,1,1,33,1,6,0,20,2.0,2.0,4.0,,19,5,2
7571,142,589699,28,3,0,12,1,5,0,20,4.0,4.0,122.67,,12,5,2
6646,142,589696,28,3,1,12,1,7,0,20,10.0,10.0,78.44,,12,3,2
3514,142,589672,28,1,1,12,1,0,0,20,17.0,4.25,226.71,,19,10,2
1616,142,589663,28,1,1,12,1,8,0,20,2.0,2.0,8.0,,19,12,2
2409,142,589656,28,1,1,12,1,2,0,20,3.0,1.5,7.0,,19,7,2
8019,142,589653,28,3,1,12,1,7,0,20,4.0,4.0,101.67,,12,10,2
966,142,589639,28,3,1,12,1,6,0,20,2.0,2.0,4.0,,5,5,2
7819,142,589632,28,1,1,12,1,2,0,20,6.0,1.5,29.0,,19,10,2
4493,142,589611,28,3,0,12,1,8,0,20,2.0,1.0,0.0,,12,12,2
6233,142,589598,28,7,1,12,1,2,0,20,3.0,3.0,44.5,,19,5,2
8116,142,589595,28,3,0,12,1,0,0,20,12.0,1.71,206.33,,13,5,2
7266,142,589594,28,6,0,37,1,7,20,20,0.0,0.0,0.0,,19,5,2
3721,142,589591,28,18,2,37,1,8,0,20,,,,,19,17,2
905,142,589584,28,10,2,37,1,7,0,20,,,,,19,17,2
8353,142,589580,28,1,1,12,1,7,0,20,6.0,6.0,88.6,,19,12,2
5343,142,589573,28,1,1,12,1,8,0,20,2.0,2.0,2.0,,19,5,2
7915,142,589558,28,3,1,12,1,7,0,20,5.0,2.5,140.33,,12,6,2
3072,142,589546,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
3822,142,589544,28,7,1,12,1,0,0,20,10.0,10.0,54.22,,19,5,2
2216,142,589539,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
3722,142,589528,28,3,0,12,1,2,0,20,3.0,3.0,242.0,,13,9,2
5344,142,589518,28,1,1,12,1,7,30,20,8.0,2.0,84.75,,19,5,2
8573,142,589512,28,14,2,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
4621,138,589511,28,3,0,12,1,7,0,20,11.0,1.22,269.5,,12,12,2
4453,142,589488,28,3,1,12,1,7,0,20,2.0,2.0,10.0,,12,12,2
5683,142,589478,28,1,1,12,1,8,0,20,10.0,3.33,320.75,,19,5,2
4145,142,589476,28,1,1,12,1,8,0,20,4.0,4.0,52.67,,19,12,2
2905,142,589466,28,3,1,12,1,8,0,20,27.0,3.38,125.32,,12,5,2
5792,129,589462,28,14,2,37,1,7,20,20,0.0,0.0,0.0,,19,5,2
5150,142,589457,28,1,1,12,1,2,0,20,3.0,3.0,92.5,,19,5,2
8671,142,589453,28,3,1,12,1,8,0,20,9.0,9.0,200.63,,13,5,2
2785,142,589450,28,7,1,12,1,6,0,20,4.0,4.0,116.0,,19,5,2
3499,142,589447,28,1,1,12,1,6,0,20,1.0,1.0,0.0,,19,1,2
6320,142,589441,28,3,1,12,1,8,0,20,5.0,5.0,30.25,,12,5,2
1298,142,589439,28,1,1,12,1,7,0,20,4.0,4.0,22.33,,19,5,2
549,142,589437,28,3,1,12,1,8,0,20,6.0,6.0,196.33,,13,5,2
647,142,589435,28,3,1,12,1,8,0,20,10.0,5.0,153.5,,13,12,2
6661,142,589424,28,7,0,12,1,7,0,20,5.0,5.0,457.0,,19,10,2
3756,142,589422,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
4284,142,589413,28,3,0,12,1,2,0,20,5.0,1.67,366.67,,12,10,2
2029,142,589404,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
8220,142,589402,28,3,0,12,1,7,0,20,2.0,1.0,338.0,,13,12,2
3048,142,589398,28,14,2,37,1,7,20,20,0.0,0.0,0.0,,19,5,2
3056,142,589395,28,1,1,35,1,8,0,20,2.0,2.0,3.0,,19,5,2
7639,142,589390,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,5,2
2056,142,589387,28,3,1,12,1,8,0,20,3.0,3.0,24.5,,13,12,2
956,142,589377,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
2815,142,589356,28,1,1,12,1,2,0,20,4.0,4.0,36.67,,19,2,2
1901,142,589355,28,3,0,12,1,7,0,20,2.0,2.0,509.0,,13,8,2
2662,142,589352,28,3,0,12,1,8,0,20,2.0,2.0,378.0,,12,12,2
118,142,589351,28,10,2,37,1,1,0,20,0.0,0.0,0.0,,19,12,2
1304,142,589346,28,7,1,12,1,2,0,20,3.0,3.0,93.0,,19,10,2
5394,142,589340,28,7,1,12,1,0,0,20,5.0,5.0,71.4,,19,0,2
1182,142,589334,28,3,1,12,1,1,0,20,4.0,4.0,61.0,,12,5,2
8712,142,589314,28,7,0,12,1,8,0,20,2.0,1.0,0.0,,19,12,2
4107,142,589313,28,1,1,12,1,2,0,20,2.0,2.0,6.0,,19,3,2
2156,142,589309,28,3,0,12,1,7,0,20,4.0,4.0,302.67,,13,9,2
4351,142,589308,28,3,0,12,1,8,0,20,3.0,1.0,337.0,,13,12,2
7000,142,589305,28,3,1,12,1,0,0,20,19.0,2.71,42.5,,13,5,2
2338,142,589299,28,6,0,37,1,5,0,20,0.0,0.0,0.0,,19,9,2
8975,142,589296,28,1,1,12,1,0,0,20,2.0,2.0,3.0,,19,7,2
4740,142,589287,28,1,1,12,1,6,0,20,2.0,2.0,8.0,,19,10,2
8379,142,589266,28,7,1,12,1,7,0,20,9.0,3.0,132.67,,19,12,2
1310,142,589246,28,1,1,12,1,6,0,20,3.0,3.0,187.0,,19,5,2
6511,142,589238,28,6,0,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
8142,142,589233,28,7,1,12,1,7,10,20,3.0,3.0,85.0,,19,10,2
737,142,589227,28,3,1,12,1,8,0,20,3.0,3.0,75.0,,13,5,2
6600,142,589223,28,1,1,12,1,7,0,20,3.0,3.0,25.5,,19,5,2
578,142,589220,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
2548,142,589194,28,3,1,12,1,2,0,20,2.0,2.0,174.0,,13,2,2
2809,142,589192,28,7,1,12,1,8,0,20,8.0,8.0,94.71,,19,12,2
8795,142,589162,28,3,1,12,1,6,0,20,3.0,3.0,149.5,,13,5,2
8586,142,589157,28,1,1,12,1,7,0,20,3.0,3.0,96.0,,19,12,2
8859,142,589150,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,2,2
6832,142,589146,28,7,0,12,1,7,0,20,13.0,6.5,55.09,,19,12,2
4318,142,589142,28,1,1,12,1,0,0,20,3.0,1.5,2.0,,19,7,2
7646,142,589123,28,7,1,12,1,7,10,20,12.0,6.0,117.4,,19,5,2
2420,142,589116,28,3,1,12,1,7,10,20,3.0,3.0,78.0,,12,5,2
6461,142,589114,28,1,1,35,1,8,0,20,3.0,3.0,27.0,,19,12,2
968,142,589085,28,1,1,12,1,7,10,20,4.0,4.0,13.33,,19,14,2
6248,142,589083,28,1,1,12,1,7,0,20,3.0,3.0,58.5,,19,5,2
5136,142,589077,28,1,1,12,1,2,0,20,2.0,2.0,123.0,,19,2,2
8567,142,589061,28,1,1,12,1,8,0,20,2.0,2.0,3.0,,19,5,2
3994,142,589049,28,7,1,12,1,2,0,20,4.0,2.0,83.0,,19,2,2
117,142,589048,28,7,1,12,1,7,0,20,5.0,5.0,49.0,,19,12,2
173,142,589047,28,1,1,12,1,6,0,20,4.0,4.0,193.33,,19,5,2
8006,142,589040,28,1,1,12,1,2,0,20,3.0,3.0,16.5,,19,3,2
6770,142,589038,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,2,2
1213,142,589033,28,1,1,12,1,6,0,20,1.0,1.0,0.0,,19,1,2
5220,142,589021,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,5,2
2540,142,589010,28,7,1,12,1,8,0,20,7.0,7.0,73.67,,19,12,2
1001,142,589007,28,1,0,12,1,2,0,20,4.0,1.33,1005.0,,19,9,2
9103,142,589006,0,10,2,37,1,0,0,20,0.0,0.0,0.0,,19,5,2
4041,142,589001,28,3,1,12,1,8,0,20,4.0,4.0,40.67,,13,12,2
2169,142,588995,28,1,1,12,1,7,0,20,2.0,2.0,8.0,,19,5,2
7579,142,588994,28,3,1,12,1,2,0,20,7.0,1.4,9.5,,13,5,2
528,142,588993,28,1,1,12,1,7,0,20,2.0,2.0,6.0,,19,12,2
1124,142,588992,28,6,0,37,1,5,0,20,0.0,0.0,0.0,,19,9,2
65,142,588990,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
6861,142,588963,28,1,1,12,1,8,0,20,4.0,4.0,75.67,,19,12,2
5964,142,588939,28,1,1,12,1,2,0,20,2.0,2.0,8.0,,19,2,2
4359,142,588935,28,3,0,12,1,2,0,20,2.0,2.0,187.0,,13,5,2
8350,142,588932,28,6,0,37,1,7,20,20,0.0,0.0,0.0,,19,5,2
1764,142,588921,28,6,0,37,1,8,0,20,0.0,0.0,0.0,,19,12,2
4951,142,588912,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
3178,142,588908,28,1,1,12,1,8,0,20,7.0,7.0,45.0,,19,5,2
2762,142,588899,28,1,1,12,1,7,0,20,2.0,2.0,22.0,,19,12,2
1087,103,588886,28,1,1,12,1,5,0,20,1.0,1.0,0.0,,19,1,2
322,142,588884,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
606,142,588879,28,1,1,12,1,8,0,20,3.0,3.0,46.0,,19,12,2
3913,142,588877,28,1,1,12,1,0,0,20,2.0,2.0,26.0,,19,5,2
1497,142,588876,28,3,0,12,1,6,0,20,2.0,2.0,1066.0,,13,2,2
2298,142,588873,28,10,2,37,1,7,0,20,0.0,0.0,0.0,,19,5,2
608,142,588870,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,2,2
2252,142,588865,28,1,1,12,1,7,0,20,3.0,3.0,43.0,,19,12,2
2898,142,588860,28,3,1,12,1,5,0,20,4.0,4.0,133.0,,12,5,2
5780,142,588857,28,3,0,12,1,5,0,20,2.0,2.0,138.0,,13,1,2
8253,142,588850,28,3,1,12,1,7,30,20,5.0,5.0,86.5,,12,5,2
7628,142,588844,28,1,1,12,1,7,0,20,4.0,4.0,81.67,,19,12,2
3215,142,588843,28,3,0,12,1,2,0,20,3.0,3.0,228.33,,13,2,2
8259,142,588838,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
3797,142,588834,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,3,2
5567,142,588832,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
945,142,588820,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
5985,142,588806,28,3,1,12,1,7,0,20,6.0,3.0,45.0,,13,6,2
8847,142,588802,28,1,1,12,1,7,20,20,2.0,2.0,7.0,,19,5,2
2443,142,588797,28,1,1,12,1,8,0,20,5.0,2.5,150.5,,19,5,2
4310,142,588794,28,3,1,12,1,8,0,20,3.0,1.5,4.0,,13,12,2
3574,142,588783,28,1,1,12,1,7,70,20,10.0,2.5,191.29,,19,12,2
5203,142,588778,28,7,1,12,1,6,0,20,2.0,2.0,94.0,,19,1,2
5443,142,588779,28,1,1,12,1,8,0,20,8.0,2.67,59.0,,19,12,2
3960,142,588753,28,10,2,37,1,0,0,20,0.0,0.0,0.0,,19,5,2
8234,48,588751,28,1,1,12,1,7,10,20,3.0,3.0,582.0,,19,5,2
2019,142,588746,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
8097,142,588740,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
652,73,588721,28,14,2,37,1,7,10,20,0.0,0.0,0.0,,19,5,2
3358,142,588718,28,3,1,12,1,8,0,20,4.0,4.0,68.33,,13,12,2
7089,142,588715,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,2,2
6897,142,588711,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,1,2
9182,142,588705,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
8781,142,588696,28,3,0,12,1,6,0,20,1.0,1.0,0.0,,13,1,2
9132,107,588691,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,2,2
6409,122,588689,28,14,2,37,1,7,0,20,0.0,0.0,0.0,,19,12,2
9112,142,588682,28,7,0,12,1,7,0,20,7.0,1.17,267.5,,19,12,2
1286,142,588677,28,7,0,12,1,7,0,20,3.0,3.0,538.0,,19,12,2
1713,142,588664,28,3,1,12,1,8,0,20,4.0,4.0,236.75,,13,5,2
3646,142,588662,28,3,1,12,1,7,0,20,3.0,3.0,189.0,,12,8,2
4722,142,588657,28,1,1,12,1,0,0,20,2.0,2.0,17.0,,19,7,2
2115,142,588646,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
7346,142,588641,28,1,1,12,1,0,0,20,3.0,3.0,330.33,,19,3,2
9193,142,588636,28,3,0,12,1,2,0,20,2.0,2.0,540.5,,12,5,2
6851,142,588631,28,6,0,37,1,6,0,20,0.0,0.0,0.0,,19,9,2
6380,142,588625,28,1,1,12,1,0,0,20,5.0,2.5,102.67,,19,12,2
5686,142,588619,28,3,0,12,1,2,0,20,2.0,2.0,809.0,,13,2,2
3130,142,588618,1,10,2,37,1,7,20,20,0.0,0.0,0.0,,19,5,2
164,142,588606,28,7,0,12,1,2,0,20,5.0,2.5,124.0,,19,5,2
4904,142,588605,28,3,1,12,1,8,0,20,3.0,1.5,81.0,,5,12,2
192,142,588601,28,1,1,22,1,8,0,20,2.0,2.0,6.0,,19,5,2
7838,142,588589,28,3,1,11,1,7,0,20,6.0,2.0,130.0,,13,12,2
816,142,588573,28,3,1,12,1,7,0,20,2.0,2.0,6.0,,12,12,2
2470,142,588569,28,7,0,38,1,8,0,20,4.0,4.0,83.67,,19,12,2
4792,142,588567,28,1,1,12,1,7,0,20,5.0,5.0,37.0,,19,12,2
2699,142,588564,28,3,1,12,1,6,0,20,4.0,4.0,190.33,,13,7,2
5569,142,588554,28,7,1,12,1,5,0,20,4.0,4.0,558.67,,19,5,2
4436,142,588553,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,1,2
5219,142,588546,28,1,1,12,1,5,0,20,4.0,2.0,36.5,,19,5,2
8512,142,588534,28,7,1,12,1,8,0,20,29.0,14.5,127.07,,19,5,2
3227,24,588519,28,1,1,12,1,7,0,20,8.0,8.0,107.57,,19,12,2
3267,142,588514,28,1,1,12,1,8,0,20,4.0,2.0,65.5,,19,12,2
4280,142,588500,28,1,1,12,1,2,0,20,2.0,2.0,3.0,,19,5,2
1676,142,588485,28,7,1,12,1,2,0,20,6.0,2.0,36.0,,19,10,2
8508,142,588479,28,12,1,12,1,6,0,20,3.0,3.0,69.5,,19,10,2
2953,142,588474,28,3,1,12,1,6,0,20,3.0,3.0,56.0,,12,1,2
3877,142,588458,28,1,1,12,1,7,0,20,2.0,2.0,146.0,,19,1,2
5665,142,588449,28,3,1,12,1,8,0,20,4.0,4.0,194.67,,12,5,2
8070,142,588437,28,1,1,12,1,2,0,20,2.0,2.0,2.0,,19,5,2
4528,142,588435,28,7,0,12,1,2,0,20,2.0,2.0,33.0,,19,1,2
3218,142,588401,28,1,1,12,1,2,0,20,1.0,1.0,0.0,,19,2,2
4793,142,588395,28,1,1,12,1,8,0,20,2.0,2.0,8.0,,19,5,2
225,142,588391,28,1,1,12,1,8,0,20,7.0,7.0,105.67,,19,12,2
8714,142,588381,28,3,1,12,1,8,0,20,2.0,2.0,3.0,,5,10,2
8038,142,588369,28,7,1,12,1,8,0,20,7.0,7.0,64.5,,19,12,2
7249,142,588327,28,1,1,12,1,8,0,20,4.0,1.33,103.0,,19,10,2
3690,142,588319,28,6,0,37,1,2,0,20,0.0,0.0,0.0,,19,9,2
7726,142,588317,28,3,1,12,1,6,0,20,1.0,1.0,0.0,,5,2,2
8993,142,588310,28,1,1,12,1,5,0,20,2.0,2.0,20.0,,19,5,2
6823,142,588291,28,3,1,12,1,0,0,20,3.0,3.0,139.0,,13,9,2
2223,142,588279,28,1,1,12,1,8,0,20,2.0,2.0,9.0,,19,12,2
5804,142,588271,28,3,0,12,1,7,0,20,2.0,2.0,434.5,,12,12,2
2368,71,588264,28,3,0,12,1,7,0,20,2.0,2.0,603.0,,13,12,2
